series_id,naics,year,month,value
EIUCOCHNZ3341,3341,2021,8,97.7
EIUCOCHNZ3341,3341,2021,9,97.5
EIUCOCHNZ3341,3341,2021,10,97.2
EIUCOCHNZ3341,3341,2021,11,97.5
EIUCOCHNZ3341,3341,2021,12,97.8
EIUCOCHNZ3341,3341,2022,1,97.9
EIUCOCHNZ3341,3341,2022,2,98.9
EIUCOCHNZ3341,3341,2022,3,98.6
EIUCOCHNZ3341,3341,2022,4,98.4
EIUCOCHNZ3341,3341,2022,5,98.3
EIUCOCHNZ3341,3341,2022,6,98.1
EIUCOCHNZ3341,3341,2022,7,97.7
EIUCOCHNZ3341,3341,2022,8,97.6
EIUCOCHNZ3341,3341,2022,9,97.5
EIUCOCHNZ3341,3341,2022,10,99.8
EIUCOCHNZ3341,3341,2022,11,100.5
EIUCOCHNZ3341,3341,2022,12,100.2
EIUCOCHNZ3341,3341,2023,1,100.0
EIUCOCHNZ3341,3341,2023,2,100.2
EIUCOCHNZ3341,3341,2023,3,100.1
EIUCOCHNZ3341,3341,2023,4,99.0
EIUCOCHNZ3341,3341,2023,5,98.5
EIUCOCHNZ3341,3341,2023,6,97.9
EIUCOCHNZ3341,3341,2023,7,97.8
EIUCOCHNZ3341,3341,2023,8,97.7
EIUCOCHNZ3341,3341,2023,9,97.5
EIUCOCHNZ3341,3341,2023,10,97.2
EIUCOCHNZ3341,3341,2023,11,97.1
EIUCOCHNZ3341,3341,2023,12,96.9
EIUCOCHNZ3341,3341,2024,1,96.9
EIUCOCHNZ3341,3341,2024,2,96.9
EIUCOCHNZ3341,3341,2024,3,96.8
EIUCOCHNZ3341,3341,2024,4,96.8
EIUCOCHNZ3341,3341,2024,5,96.7
EIUCOCHNZ3341,3341,2024,6,96.7
EIUCOCHNZ3341,3341,2024,7,96.7
EIUCOCHNZ3341,3341,2024,8,96.7
EIUCOCHNZ3341,3341,2024,9,96.8
EIUCOCHNZ3341,3341,2024,10,96.8
EIUCOCHNZ3341,3341,2024,11,96.7
EIUCOCHNZ3341,3341,2024,12,96.5
EIUCOCHNZ3342,3342,2015,1,90.7
EIUCOCHNZ3342,3342,2015,2,90.6
EIUCOCHNZ3342,3342,2015,3,90.5
EIUCOCHNZ3342,3342,2015,4,90.4
EIUCOCHNZ3342,3342,2015,5,90.4
EIUCOCHNZ3342,3342,2015,6,90.4
EIUCOCHNZ3342,3342,2015,7,90.3
EIUCOCHNZ3342,3342,2015,8,90.2
EIUCOCHNZ3342,3342,2015,9,90.2
EIUCOCHNZ3342,3342,2015,10,90.2
EIUCOCHNZ3342,3342,2015,11,90.0
EIUCOCHNZ3342,3342,2015,12,89.9
EIUCOCHNZ3342,3342,2016,1,89.8
EIUCOCHNZ3342,3342,2016,2,90.2
EIUCOCHNZ3342,3342,2016,3,89.7
EIUCOCHNZ3342,3342,2016,4,89.3
EIUCOCHNZ3342,3342,2016,5,89.3
EIUCOCHNZ3342,3342,2016,6,89.3
EIUCOCHNZ3342,3342,2016,7,89.2
EIUCOCHNZ3342,3342,2016,8,88.3
EIUCOCHNZ3342,3342,2016,9,87.9
EIUCOCHNZ3342,3342,2016,10,89.0
EIUCOCHNZ3342,3342,2016,11,87.2
EIUCOCHNZ3342,3342,2016,12,87.2
EIUCOCHNZ3342,3342,2017,1,85.9
EIUCOCHNZ3342,3342,2017,2,85.8
EIUCOCHNZ3342,3342,2017,3,85.7
EIUCOCHNZ3342,3342,2017,4,85.3
EIUCOCHNZ3342,3342,2017,5,85.2
EIUCOCHNZ3342,3342,2017,6,85.1
EIUCOCHNZ3342,3342,2017,7,85.1
EIUCOCHNZ3342,3342,2017,8,85.1
EIUCOCHNZ3342,3342,2017,9,82.7
EIUCOCHNZ3342,3342,2017,10,82.2
EIUCOCHNZ3342,3342,2017,11,82.1
EIUCOCHNZ3342,3342,2017,12,81.7
EIUCOCHNZ3342,3342,2018,1,81.0
EIUCOCHNZ3342,3342,2018,2,81.1
EIUCOCHNZ3342,3342,2018,3,81.1
EIUCOCHNZ3342,3342,2018,4,81.1
EIUCOCHNZ3342,3342,2018,5,80.3
EIUCOCHNZ3342,3342,2018,6,80.2
EIUCOCHNZ3342,3342,2018,7,80.0
EIUCOCHNZ3342,3342,2018,8,79.7
EIUCOCHNZ3342,3342,2018,9,79.8
EIUCOCHNZ3342,3342,2018,10,79.5
EIUCOCHNZ3342,3342,2018,11,79.3
EIUCOCHNZ3342,3342,2018,12,79.3
EIUCOCHNZ3342,3342,2019,1,78.1
EIUCOCHNZ3342,3342,2019,2,78.0
EIUCOCHNZ3342,3342,2019,3,78.0
EIUCOCHNZ3342,3342,2019,4,77.4
EIUCOCHNZ3342,3342,2019,5,77.4
EIUCOCHNZ3342,3342,2019,6,77.3
EIUCOCHNZ3342,3342,2019,7,77.2
EIUCOCHNZ3342,3342,2019,8,77.3
EIUCOCHNZ3342,3342,2019,9,77.3
EIUCOCHNZ3342,3342,2019,10,77.2
EIUCOCHNZ3342,3342,2019,11,77.1
EIUCOCHNZ3342,3342,2019,12,77.0
EIUCOCHNZ3342,3342,2020,1,77.1
